epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall
1,0.6265298296919967,0.59735431432724,0.005100751303252764,0.002586923989583738,0.502261477522552,0.002699662909581093
2,0.5773360734492277,0.5656824636459351,0.03210329147899756,0.017910449616174447,0.6332239307463169,0.020164126921590652
3,0.5411498847260939,0.49777334570884707,0.33077653527259826,0.2232430598139763,0.38473638892173767,0.39324271112680437
4,0.48639842815103784,0.4401853632926941,0.44177945107221606,0.3126667243242264,0.46756236284971237,0.6190365970134735
5,0.43135259874099124,0.4164278608560562,0.4863965332508087,0.358124235868454,0.5944621527194976,0.6102025455236435
6,0.40874582832365963,0.3863249623775482,0.520444632768631,0.3908134853839874,0.5966566228866577,0.6501619935035705
7,0.3959125193346918,0.40165013015270234,0.5049006974697113,0.3846908795833588,0.7295765936374664,0.5015044122934341
8,0.3945407122373581,0.36533128321170805,0.537654600739479,0.413800245821476,0.6347630286216736,0.6423761796951294
9,0.38240404202874784,0.3596068263053894,0.5551649916172028,0.44022760927677157,0.7630171489715576,0.5838007271289826
10,0.37600850636980176,0.36732330322265627,0.5425074368715286,0.4239965564012527,0.739827754497528,0.5757962185144424
11,0.3785702612547748,0.33773611426353456,0.5796215927600861,0.4553926134109497,0.6594674158096313,0.6960346877574921
12,0.36110102180886056,0.3319224935770035,0.5785008281469345,0.4559617877006531,0.6619339036941528,0.677061105966568
13,0.35492634647979143,0.3727893680334091,0.5494618785381317,0.4283230692148209,0.6763770031929016,0.6631136906147003
14,0.3585881609304816,0.3818539887666702,0.5270920866727828,0.4195656418800354,0.8143974661827087,0.5214496698975563
15,0.3503248561668185,0.3335481506586075,0.5866515243053436,0.4660354912281036,0.6343760961294174,0.7124601709842682
16,0.3477291776015695,0.32793458938598635,0.6098054206371307,0.49514725983142854,0.7896666479110718,0.6213707888126373
17,0.33370639080494907,0.3117701253294945,0.6158012241125107,0.505646032691002,0.7929788589477539,0.6220889282226563
18,0.3377086643492226,0.3198382705450058,0.6086537051200867,0.49180769979953765,0.7447012007236481,0.674471275806427
19,0.3301779342963632,0.31749377846717836,0.6016433930397034,0.4902345448732376,0.7577614617347718,0.6276895606517792
20,0.319897158219751,0.3053592735528946,0.6076810216903686,0.4922735023498535,0.6603547894954681,0.7266481280326843
21,0.31038251519203186,0.31937432289123535,0.616341609954834,0.5063185650110245,0.7779592955112458,0.6386706483364105
22,0.3158431468547973,0.27893011301755904,0.6477818167209626,0.5340233731269837,0.6930995559692383,0.7609342062473297
23,0.2955996118551862,0.2763821232318878,0.6496277153491974,0.5418470084667206,0.7609170055389405,0.665064052939415
24,0.3016621144076364,0.2722086745500565,0.6630810225009918,0.554605888724327,0.7896136546134949,0.6713622808456421
25,0.2984264038700973,0.28269605815410614,0.6451696908473968,0.5302082395553589,0.7141434872150421,0.7255305433273316
26,0.2973749405514877,0.2548597663640976,0.6865422689914703,0.5799858862161636,0.7773179507255554,0.7081760334968566
27,0.29479205298476513,0.27233409583568574,0.6735109436511993,0.570654547214508,0.820952775478363,0.6728774577379226
28,0.26902854983258034,0.24852210521697998,0.7009548020362854,0.5908198457956314,0.7012336945533753,0.8031442260742188
29,0.28289991122695196,0.2579855942726135,0.6817065382003784,0.5768174129724503,0.8091244554519653,0.6842195719480515
30,0.27180336593790394,0.2541267728805542,0.6946943819522857,0.5921236789226532,0.8015949511528015,0.7244664967060089
31,0.268954104224665,0.25326575309038163,0.6880211341381073,0.5834459936618805,0.8122417974472046,0.6974012649059296
32,0.2560562128778053,0.24146278858184814,0.7015246343612671,0.5985954737663269,0.7983587098121643,0.7217751169204711
33,0.2578047174070261,0.2543617278337479,0.6948633790016174,0.5761968219280242,0.7022428226470947,0.8042096138000489
34,0.34492978420668996,0.511882483959198,0.34765045389533045,0.2635546689480543,0.5723999184370041,0.3272837015986443
35,0.4036272538710484,0.29293811082839966,0.6362812459468842,0.5208376443386078,0.6536994743347168,0.727992422580719
36,0.32416232490697794,0.31247652977705004,0.6478857135772705,0.5369198274612427,0.6788761138916015,0.7199554872512818
37,0.31374676070645846,0.2725059151649475,0.6767020761966706,0.5689348220825196,0.7301019668579102,0.7263319563865661
38,0.27939945004418887,0.25630588084459305,0.6950903797149658,0.5849436092376709,0.7141971373558045,0.772039647102356
39,0.26460031733180567,0.2578917121887207,0.7007545423507691,0.5979077899456025,0.7727009677886962,0.7171897363662719
40,0.2584895657095234,0.2635210591554642,0.7046087503433227,0.6073367381095887,0.8138497030735016,0.6883326381444931
41,0.25643776080249686,0.2332276740670204,0.715720967054367,0.6026307129859925,0.7220264208316803,0.8027975797653198
42,0.2407942347030724,0.22972352892160416,0.7296211409568787,0.627233864068985,0.782764390707016,0.7487688112258911
43,0.23381789915461457,0.22317489713430405,0.7263479065895081,0.6194573736190796,0.7722026419639587,0.7810539138317109
44,0.237402997251633,0.23955284297466278,0.7152234840393067,0.6067146444320679,0.7855537176132202,0.731901513338089
45,0.22410884789660968,0.227358358502388,0.738480520248413,0.640064285993576,0.8511014270782471,0.7289110600948334
46,0.23694403568464042,0.21416376739740373,0.7426863205432892,0.6417847847938538,0.8329242897033692,0.7431570792198181
47,0.23367153385044198,0.23017263948917388,0.729649828672409,0.6288206607103348,0.826355881690979,0.7269311869144439
48,0.22763139213872166,0.21606232434511186,0.7314399445056915,0.6299617314338684,0.764811577796936,0.7721091723442077
49,0.23393982062033847,0.22505859583616256,0.7269276714324951,0.627737740278244,0.8332765126228332,0.7217077231407165
50,0.23817678784902116,0.2105864852666855,0.7472361016273499,0.6451665687561036,0.7963938975334167,0.7820787537097931
51,0.2312667096874355,0.2433180207014084,0.7216693365573883,0.6202118384838105,0.8264524984359741,0.7338404130935668
52,0.22445532524612097,0.22047649085521698,0.7371791958808899,0.6319782936573028,0.7587673902511597,0.7949271106719971
53,0.2257927476832297,0.2170738932490349,0.7473469376564026,0.6466205704212189,0.8072333335876465,0.7655627369880676
54,0.22309789443965508,0.22472633987665178,0.7345613479614258,0.6280476939678192,0.7840884613990784,0.7707625544071197
55,0.2236669558075677,0.24380932301282882,0.7125292134284973,0.5961030924320221,0.6649008893966675,0.8541856169700622
56,0.23104591990730403,0.24124070793390273,0.7123873031139374,0.6070116817951202,0.7964520645141602,0.7228498780727386
57,0.22003887023414131,0.21790029913187026,0.7367365324497223,0.6371669316291809,0.791612491607666,0.7706765711307526
58,0.21552855508253638,0.2080107581615448,0.7484535932540893,0.6473218774795533,0.8003170943260193,0.7946784460544586
59,0.21103518110065334,0.23699377179145814,0.715092488527298,0.6203024446964264,0.827567126750946,0.7000371265411377
60,0.22278748010903332,0.23986478358507157,0.7230929279327393,0.6241183495521545,0.7947840881347656,0.7386029863357544
61,0.21652456514735138,0.2161892533302307,0.7464069497585296,0.64687859416008,0.8169954824447632,0.7656725025177002
62,0.20628188590032864,0.2380369758605957,0.71111856341362,0.6091380494832993,0.7732017469406128,0.7810562455654144
63,0.2186342056807691,0.22882946014404296,0.7304045248031616,0.6344329285621643,0.8403458881378174,0.7158819222450257
64,0.2098664853359218,0.20636747539043426,0.7460020208358764,0.6410710346698761,0.7936048221588134,0.7716726541519165
65,0.21153566228077475,0.21653379395604133,0.739727154970169,0.6344203746318817,0.7659821009635925,0.798482495546341
66,0.20493266757874362,0.24140807449817658,0.7176304256916046,0.6198785066604614,0.8277911448478699,0.7109258198738098
67,0.20736242108772288,0.21300800651311874,0.7452898907661438,0.6445495533943176,0.8092977917194366,0.7417625653743743
68,0.2138696074881385,0.2103498497605324,0.7492319178581238,0.6441359949111939,0.7809393239021302,0.7909138977527619
69,0.20254421929738162,0.2070973187685013,0.7492781925201416,0.6518838489055634,0.796470217704773,0.7626494014263153
70,0.2110783631822704,0.22014873653650283,0.7252194559574128,0.6255396687984467,0.8339085626602173,0.6948423850536346
71,0.20880208411707288,0.20305849432945253,0.7547418642044067,0.6570740389823914,0.8393902802467346,0.75053386926651
72,0.20589384792652804,0.21030747145414352,0.759288444519043,0.663055465221405,0.8322926330566406,0.7815710532665253
73,0.2008895555230896,0.20161057591438294,0.7558115065097809,0.6591725754737854,0.8169320678710937,0.7579577147960663
74,0.19667701713279284,0.2009942799806595,0.7586958348751068,0.6591043949127198,0.8131624388694764,0.7780366885662079
75,0.20662797878669426,0.2023458144068718,0.7574625086784362,0.6551323556900024,0.7861591529846191,0.8000450301170349
76,0.19711854717636532,0.20805879592895507,0.7452540349960327,0.6511087572574615,0.81663405418396,0.7607160997390747
77,0.19320534786160012,0.19989333286881447,0.7602789580821991,0.6601725685596466,0.8006844055652619,0.7804640352725982
78,0.18615738061808906,0.2074362203478813,0.7573434138298034,0.6591807913780212,0.7919201445579529,0.7970794606208801
79,0.1956071217700971,0.20379810333251952,0.7549421846866607,0.6539834892749786,0.7961799895763397,0.7932169020175934
80,0.19928997309993854,0.18911758244037627,0.7723335528373718,0.6688045728206634,0.7785958981513977,0.8280101680755615
81,0.2045264810455584,0.21401653826236725,0.7447681510448456,0.6480471289157868,0.8320224547386169,0.7611659836769104
82,0.19966504927230092,0.2148701860010624,0.7431203818321228,0.6493193018436432,0.8147582113742828,0.7525510275363922
83,0.19758660161653452,0.1977244907617569,0.7607336568832398,0.6618633532524109,0.821583604812622,0.7821538925170899
84,0.18955487705173746,0.20122553810477256,0.7567605304718018,0.6601709926128387,0.840159182548523,0.7462461817264557
85,0.1936340001370527,0.2294202098250389,0.7373345518112182,0.6333263540267944,0.8063166236877441,0.756242047548294
86,0.2016890477553933,0.20958310842514039,0.7488278245925903,0.6441475021839141,0.7650873875617981,0.8037594747543335
87,0.1899171928850423,0.2028767405450344,0.7578064393997193,0.6583873164653778,0.801492428779602,0.7967213821411133
88,0.18800879134672932,0.20900415420532226,0.7497301781177521,0.6511166167259216,0.8594734311103821,0.7332986271381379
89,0.1926632498811304,0.22789849057793618,0.7426741278171539,0.6491006231307983,0.8427030038833618,0.7248883962631225
90,0.1854462382606173,0.21730903148651123,0.7340788733959198,0.6350990962982178,0.7931696605682373,0.7902372586727142
91,0.1953038708100804,0.2023984359204769,0.7508754241466522,0.6527134954929352,0.8360396313667298,0.7471986949443817
92,0.18740856509029338,0.20555709794163704,0.7515823256969452,0.6498912644386291,0.7708178400993347,0.7930898404121399
93,0.18830462733069353,0.20398675322532653,0.7528641510009766,0.6544591557979583,0.7788712346553802,0.7820837831497193
94,0.1806831555358604,0.18657746002078057,0.780362856388092,0.6814845824241638,0.8056802487373352,0.8120052230358124
95,0.18390314534834,0.1975513616204262,0.7562109684944153,0.6493494081497192,0.7464108467102051,0.843418538570404
96,0.18316759841632,0.220839487016201,0.7272925424575806,0.6150692546367645,0.7028228652477264,0.8461860918998718
97,0.1926883066122511,0.20595568984746934,0.7520161128044128,0.650117838382721,0.7971840262413025,0.7771955251693725
98,0.17794485927551193,0.19333060324192047,0.7667875528335572,0.6709582340717316,0.8422764873504639,0.772654902935028
99,0.18414144389397274,0.22078363329172135,0.7584253311157226,0.6598515462875366,0.8287759923934936,0.7534910607337951
100,0.18218969392169893,0.19320643916726113,0.7782613897323608,0.6812794435024262,0.8568649744987488,0.7642105257511139
101,0.18269749598956742,0.20038895621895791,0.7598412692546844,0.6654818189144135,0.8546059155464172,0.7384175109863281
102,0.17973305073987067,0.20062651857733727,0.7729207301139831,0.6762361705303193,0.8254098987579346,0.7807996439933776
103,0.17961549086380849,0.1984126353263855,0.7615093684196472,0.6668181204795838,0.8457830500602722,0.7593585991859436
104,0.17192314967381217,0.1998327851295471,0.7612127685546874,0.6663200998306275,0.801201651096344,0.7813038516044617
105,0.17238572922296228,0.20977792501449585,0.7538010454177857,0.6592245727777482,0.8101202774047852,0.7772821450233459
106,0.16647740456778393,0.21976898327469827,0.7629485762119294,0.6663766920566558,0.8298374891281128,0.7637833046913147
107,0.1819407543645496,0.23764076605439186,0.7191272294521331,0.6247262763977051,0.8821343874931336,0.6765541279315949
108,0.17921968371467253,0.21199339374899864,0.7539917194843292,0.6562619471549987,0.7877326095104218,0.7849074268341064
109,0.17766943920107015,0.21753238379955292,0.7695781874656678,0.6747437477111816,0.8467147207260132,0.7511830842494964
110,0.17682201296618555,0.21284317016601562,0.757769957780838,0.656097000837326,0.8018905520439148,0.7926862156391143
111,0.1830758336700697,0.1972123922407627,0.7731996846199035,0.6780652499198914,0.825437890291214,0.7810038673877716
112,0.1747893760293986,0.20286617323756218,0.7634485459327698,0.6649386751651764,0.8133754765987397,0.7782287716865539
113,0.17232287411404923,0.19228275999426842,0.7739426374435425,0.6729310393333435,0.8179302930831909,0.8008783411979675
114,0.16740396101258498,0.20832959800958634,0.7588966417312623,0.659318237900734,0.8389440512657166,0.7525479543209076
115,0.16964446331283686,0.20163410142064095,0.7630260634422302,0.6641253638267517,0.833933801651001,0.7685939562320709
116,0.1698781998613767,0.19386745110154152,0.7742633938789367,0.677052229642868,0.8157047724723816,0.791979615688324
117,0.16881472208594853,0.2038292446732521,0.7653790199756623,0.6672693836688995,0.7840486979484558,0.8156540036201477
118,0.1753767186165911,0.20024897634983063,0.767393388748169,0.6686058139801025,0.812913761138916,0.7910801661014557
119,0.1733257543724195,0.19432833567261695,0.7741946375370026,0.677809431552887,0.8367952489852906,0.7805929291248321
120,0.1701655681286238,0.20073866307735444,0.7559423267841339,0.6587717843055725,0.7875060057640075,0.8040075623989105
121,0.16517217097952303,0.20687451764941214,0.7493602132797241,0.6487756037712097,0.761768456697464,0.8101957881450653
122,0.1726346054172094,0.19565011233091353,0.7673601365089416,0.6671850168704987,0.7826274466514588,0.8210062456130981
123,0.16632454535734337,0.21737744510173798,0.7446153616905212,0.6512283873558045,0.8307506930828095,0.745229959487915
124,0.17471052561186057,0.2103165253996849,0.7599657547473907,0.6601389241218567,0.7543378961086273,0.8206180310249329
125,0.16356793603142805,0.202724632024765,0.7661452627182007,0.6731982374191284,0.8410375785827636,0.7540692043304443
126,0.16447347633342826,0.19239735051989557,0.7773360478878021,0.6842218124866486,0.8126427900791168,0.7873228693008423
127,0.1570778986917133,0.21471662804484368,0.756352469921112,0.6599816608428956,0.7936849904060364,0.7854706358909607
128,0.1702653570183083,0.20062554359436036,0.7597535252571106,0.6628194355964661,0.7910468173027039,0.8039583897590638
129,0.15902266941503085,0.2015640626847744,0.760019268989563,0.6635035419464111,0.7926550078392028,0.8034017610549927
130,0.16366829620921505,0.205445002168417,0.7515099895000458,0.656429271697998,0.8280116820335388,0.7449966001510621
131,0.15732590194824522,0.21205001562833786,0.75864874958992,0.665521782040596,0.802804229259491,0.7909161537885666
132,0.15969877983484648,0.1960268025100231,0.7668782091140747,0.6753406083583832,0.8275832343101501,0.7750143885612488
133,0.16143066419568736,0.19817813545465468,0.7664412689208985,0.6674142479896545,0.7862339806556702,0.8172789001464844
134,0.16935803609347977,0.23898092433810234,0.7406690347194672,0.6475591677427291,0.8562952399253845,0.7171616435050965
135,0.156388790865915,0.2059040531516075,0.7622856903076172,0.6673802530765534,0.7818989014625549,0.8194506931304931
136,0.15544754724982565,0.21973743110895158,0.7563955593109131,0.6620434939861297,0.8520065236091614,0.7533736896514892
137,0.16421063923466522,0.20124495148658753,0.767997328042984,0.6740053153038025,0.7848604488372802,0.8217146944999695
138,0.15948840655979857,0.20184340357780456,0.7615524005889892,0.6712741529941559,0.8308993697166442,0.7795672464370728
139,0.16734793663552378,0.21427096918225289,0.7635161328315735,0.6717284023761749,0.811091558933258,0.7864445686340332
140,0.1705462921377832,0.20623320057988168,0.7749911594390869,0.6809075927734375,0.8240684056282044,0.8057397949695587
141,0.1569725220643841,0.20889396369457244,0.7769534087181091,0.68545574426651,0.8439887619018555,0.7917083287239075
142,0.1604412924003812,0.21422094359993935,0.7467046737670898,0.6542252850532532,0.8307733273506165,0.7477701413631439
143,0.1563652899544851,0.20745507806539534,0.7708435988426209,0.6765026867389679,0.8159813904762268,0.7938324522972107
144,0.14580413316730903,0.2172245953977108,0.7501023900508881,0.6527891051769257,0.7907154738903046,0.7869221794605256
145,0.1595869233122969,0.1937872761487961,0.7699140620231628,0.6739011466503143,0.7940986776351928,0.814453022480011
146,0.15320038633932054,0.2017951312661171,0.7740332555770874,0.6790749645233154,0.7837683224678039,0.8436655187606812
147,0.15480538602687616,0.2232304647564888,0.7502016806602478,0.6606936955451965,0.8322420930862426,0.7584111255407333
148,0.15568230746198544,0.19776826590299607,0.7792959928512573,0.6861813402175904,0.8534428143501281,0.7841915702819824
149,0.1562086327611345,0.21470752716064453,0.7356424230337143,0.6411382830142975,0.763139967918396,0.8048540234565735
150,0.15063872346572116,0.1989829283952713,0.7695011603832245,0.674533040523529,0.7923788499832153,0.8139946627616882
