epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_boundary_dice
1,0.7623200289971006,0.6903505945205688,0.2196003069728613,0.1400608328357339,0.2505405839532614,0.28685144558548925,0.2441835632920265
2,0.6868840914911929,0.6959371781349182,0.1515508365194546,0.09681748121452984,0.40231717750430107,0.13462393882567994,0.07277798911839911
3,0.6762971725084085,0.6516225981712341,0.3426072072982788,0.2348191359639168,0.41202985376119616,0.4053167748451233,0.24203573912382126
4,0.6334921804677068,0.5764059448242187,0.4356492453813553,0.30624746322631835,0.445831903219223,0.6428761196136474,0.40400349169969557
5,0.6194623191799737,0.5465901911258697,0.4532584777474403,0.33278148621320724,0.5291975170373917,0.5432655471563339,0.3162817440927029
6,0.565156713523696,0.5161878383159637,0.48818182170391083,0.36329192876815797,0.5100056374073029,0.6606295448541641,0.4157417717576027
7,0.5683879322182815,0.5348523473739624,0.48019225895404816,0.35375225454568865,0.5356189912557602,0.6291336560249329,0.40065244093537333
8,0.539278773607406,0.5410325026512146,0.49569223999977113,0.37669356882572175,0.6917491614818573,0.5031367760896682,0.32759646102786066
9,0.5150109373890193,0.5154513621330261,0.4753353983163834,0.35563625633716583,0.4267350086569786,0.773020179271698,0.5188383519649505
10,0.5029176672739265,0.5242099332809448,0.48947816967964175,0.379739388525486,0.6914680480957032,0.5199859735369682,0.32768588095903395
11,0.4833060481906992,0.4717903935909271,0.5584343540668487,0.4280032241344452,0.6069488489627838,0.7057261943817139,0.47679279267787933
12,0.4568585167943904,0.48275686979293825,0.5518311208486557,0.43705311059951785,0.7514513266086579,0.5798618003726006,0.3862582680583
13,0.4642251487326833,0.4338319116830826,0.5887065351009368,0.46205162107944486,0.6090000891685485,0.7323970353603363,0.49351932644844054
14,0.43659522667922807,0.40983365297317503,0.6074099481105805,0.4860137128829956,0.5925597190856934,0.7874289715290069,0.5389095664024353
15,0.44849957670785684,0.40461030244827273,0.6254075503349305,0.5008067071437836,0.6730207645893097,0.7020649695396424,0.4980953538417816
16,0.44113539357100967,0.44201843976974486,0.5664765363931656,0.4435547888278961,0.5888939380645752,0.7236031019687652,0.5171557250618934
17,0.4158252056984775,0.37166044175624846,0.6618469429016113,0.538197323679924,0.7101560139656067,0.7397763347625732,0.5204771721363067
18,0.4047026431138537,0.3636906135082245,0.6587946546077729,0.5383385515213013,0.6469335675239563,0.7800919485092163,0.5500033152103424
19,0.39763378490388923,0.36454121708869935,0.6654109764099121,0.5430084288120269,0.6493112564086914,0.7872290968894958,0.5636891031265259
20,0.3856822984144751,0.3917527002096176,0.6311036968231201,0.5079922699928283,0.6036811655759812,0.8139472889900208,0.5696710419654846
21,0.39320091375734956,0.3228120708465576,0.7116356229782105,0.5958037650585175,0.7047476577758789,0.8059451532363892,0.5646493482589722
22,0.4003738369298192,0.36057130455970765,0.672890419960022,0.554096257686615,0.6639367091655731,0.7882444036006927,0.5657243323326111
23,0.37950865278201823,0.3351760238409042,0.7090135550498963,0.5946050572395325,0.7866298031806945,0.7400398433208466,0.534536749124527
24,0.3695507860552948,0.33028329610824586,0.6980787467956543,0.5806472635269165,0.6609147536754608,0.8279191422462463,0.5919473624229431
25,0.37725694042391483,0.314041708111763,0.7137997567653656,0.5992656755447388,0.7065887236595154,0.8130319833755493,0.5718063235282898
26,0.34651255277933274,0.3670620858669281,0.6489243173599243,0.5223779702186584,0.5600236034393311,0.9052653360366821,0.6181890654563904
27,0.36585642793009765,0.3437074238061905,0.692563509941101,0.5728285479545593,0.6822258746623993,0.8066867208480835,0.5837793958187103
28,0.3541714779834832,0.313822084069252,0.71288294672966,0.5960400664806366,0.7099100410938263,0.8107197451591491,0.5801444137096405
29,0.36492288547807034,0.31315640807151796,0.7238815653324128,0.6124228835105896,0.7427720129489899,0.7793561267852783,0.5537111973762512
30,0.33316550806032874,0.3355958366394043,0.7185161232948303,0.6102134048938751,0.7876506316661834,0.7356006336212159,0.529038280248642
31,0.35307457476063114,0.3287978619337082,0.7247513496875763,0.6175497555732727,0.7627702188491822,0.7649660360813141,0.5576791524887085
