epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_boundary_dice
1,0.815853922240502,0.8917236661911011,0.13966623321175575,0.07987112291157246,0.09760442800819874,0.4620922815799713,0.4716122388839722
2,0.7234707421961084,0.8717206263542175,0.1339322032034397,0.07584284394979476,0.09831578604876995,0.38864878058433533,0.42858770608901975
3,0.6286126625748862,0.8435837459564209,0.12886115223169325,0.07201471164822579,0.1053136320412159,0.2954982531070709,0.35889495968818663
4,0.5936685099010974,0.8131313252449036,0.12901836544275283,0.07141759060323238,0.12578885063529013,0.21964657068252563,0.2759524565935135
5,0.5524266910763969,0.7831902289390564,0.15446074604988097,0.08747875653207302,0.18206827342510223,0.2019727674126625,0.2172790312767029
6,0.5489988044827385,0.7541074776649475,0.21871270269155502,0.13247442960739136,0.2963581231236458,0.24099168449640274,0.2024090400338173
7,0.5384174295231304,0.7229083514213562,0.32199514508247373,0.21338450580835341,0.4628491586446762,0.32551613003015517,0.2229660075902939
8,0.5145401052669086,0.6935759115219117,0.3978297054767609,0.2786179903149605,0.5596823382377625,0.400780673623085,0.25002105422317983
9,0.5159047538727786,0.6653248739242553,0.4436737149953842,0.31999748647212983,0.5989685553312302,0.45622544109821317,0.27589864552021026
10,0.49939954861075475,0.6423658895492553,0.46840357780456543,0.34314191281795503,0.6161162430047988,0.48782145738601684,0.29070664294064047
11,0.4895793516024024,0.6215788078308105,0.48033157289028167,0.35687379658222196,0.6492162388563156,0.49268558144569397,0.28756380833685397
12,0.48262801041117814,0.5980476343631744,0.5045409166812896,0.3790034639835358,0.6604254335165024,0.5265565490722657,0.31045123375952244
13,0.46064677122419917,0.5765905237197876,0.5193929725885391,0.3942833384871483,0.6816199398040772,0.5437164682149888,0.31990395676344635
14,0.4502594300867182,0.5587807929515839,0.5332443153858185,0.40879423648118973,0.7004505121707916,0.5597907412052154,0.33188168447464705
15,0.4468175956105764,0.5394486975669861,0.5460667842626572,0.42253237336874006,0.6996668088436127,0.5814483278989792,0.34623147785663605
16,0.4428726112948055,0.5208817958831787,0.5574484050273896,0.4351645702123642,0.6987011659145356,0.6021203082799912,0.36282058343291285
17,0.43138898342056614,0.5024736559391022,0.5701128798723221,0.4478753793239594,0.69260746717453,0.6285021859407425,0.38114767119288445
18,0.41719779794195055,0.4854582607746124,0.5813520336151123,0.45824894845485686,0.6812466728687286,0.6491539114713669,0.39632482439279554
19,0.4114903841925933,0.4678013527393341,0.5923611009120942,0.4686587816476822,0.6724322330951691,0.6769812786579132,0.41975348591804507
20,0.407176996358728,0.45348077893257144,0.6011022913455963,0.4786224317550659,0.6746043360233307,0.6894320452213287,0.4307848697900772
21,0.3949645859214057,0.43873047828674316,0.6113900285959244,0.48871003091335297,0.6591176319122315,0.7071982508897782,0.44718293130397796
22,0.3825230078887096,0.42496284723281863,0.6185683006048203,0.49709242522716524,0.6676109647750854,0.7182724726200104,0.45794934034347534
23,0.39069101135287665,0.4120811784267426,0.6269945138692856,0.5075952458381653,0.6684527027606965,0.7295452988147736,0.4689214140176773
24,0.36343431354096506,0.39928934156894685,0.6382084619998932,0.5200158607959747,0.6643126726150512,0.743141364455223,0.4803748559951782
25,0.3652422929232099,0.38743153274059294,0.6469772773981094,0.5289773762226104,0.6652040791511535,0.7573685956001281,0.4912935495376587
26,0.36645231679477525,0.37638538122177123,0.6578824663162232,0.5403540951013565,0.6726792120933532,0.7656812059879303,0.49906092047691347
27,0.3626010866291755,0.3658816546201706,0.6666941523551941,0.549623076915741,0.6747279810905457,0.7751158177852631,0.5060604810714722
28,0.35922143351187746,0.3559378170967102,0.6778282248973846,0.561683474779129,0.6838507717847824,0.7814670419692993,0.5120114701986312
29,0.3523223953964436,0.346753830909729,0.6862482070922852,0.5706051337718964,0.68965285718441,0.7884087681770324,0.5188956427574157
30,0.34058688079888844,0.34078809559345247,0.6928352200984955,0.5783454060554505,0.696656266450882,0.7905660140514373,0.5241029131412506
