epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_boundary_dice
1,0.8114606142044067,0.9015521693229676,0.14081812560558318,0.08069399818778038,0.09690794035792351,0.4888244009017944,0.48424731016159056
2,0.7021587960487974,0.8737283682823181,0.13367658078670502,0.07563014358282089,0.09784021131694316,0.3932688510417938,0.4295561230182648
3,0.6184921441352473,0.8379657816886902,0.1264663127064705,0.07029835171997548,0.10520684592425823,0.2837756109237671,0.3455886948108673
4,0.5797171186556859,0.8023498606681824,0.12529739379882812,0.0688079610466957,0.1316361452639103,0.1956990510225296,0.24549033403396606
5,0.5666544753893287,0.7704987978935242,0.1486571455001831,0.08397608041763306,0.20902463540434837,0.16422667384147643,0.17030928790569305
6,0.5397419504887235,0.7405692768096924,0.2147870935499668,0.13235809326171874,0.36391307443380355,0.19533697471022607,0.1450886406749487
7,0.5352789543371285,0.7117774033546448,0.3010876682400703,0.20337723046541215,0.5304225480556488,0.26187236219644544,0.1606304982304573
8,0.5326672866281155,0.6835391569137573,0.3697048306465149,0.2647924762964249,0.6345982158184051,0.3319511751830578,0.18950923340395093
9,0.5133177107941788,0.6549597215652466,0.4207494878768921,0.3082867473363876,0.6569440573453903,0.4014093133807182,0.22806574119254946
10,0.5122362554600809,0.6303051209449768,0.4513986921310425,0.3342659631371498,0.6571953505277633,0.4463571184873581,0.2537883671373129
11,0.4942482699335149,0.608119649887085,0.47666738033294676,0.3565096253156662,0.6604157370328904,0.480865433216095,0.27487100798636677
12,0.46827658641654835,0.5884496235847473,0.49138577818870544,0.3709131330251694,0.6777657425403595,0.5008843898773193,0.28866415850818156
13,0.47220303395153146,0.568502813577652,0.5129795223474503,0.39105774104595187,0.6758163732290268,0.5336349219083786,0.31378319039940833
14,0.4663881958849662,0.5496079695224761,0.5274163019657135,0.405127238035202,0.6738191163539886,0.5571799039840698,0.3284080318361521
15,0.4326486893459759,0.5322374272346496,0.547667995095253,0.42394903779029847,0.658667403459549,0.5888508677482605,0.35072158291935923
16,0.4325079427356214,0.5135762321949006,0.5619706773757934,0.4390354317426681,0.6529960227012634,0.6173147708177567,0.3704276606440544
17,0.41330339146398865,0.49497954368591307,0.5732305002212524,0.44994645535945893,0.6471491646766663,0.6462558722496032,0.39296030163764956
18,0.41174599436004605,0.47538077235221865,0.5851937365531922,0.4603803163766861,0.6363313639163971,0.678927577137947,0.41484996020793913
19,0.401308445803887,0.4581638252735138,0.593614033460617,0.4677202814817429,0.6297941333055497,0.7049329316616059,0.4355692473053932
20,0.3971912699990568,0.44120880842208865,0.6024544894695282,0.4753834003210068,0.6238536882400513,0.7320283353328705,0.45487236201763154
21,0.37383425657728075,0.42525247573852537,0.6109734964370728,0.4842517352104187,0.6216317772865295,0.7522627079486847,0.47240864872932437
22,0.371855979472135,0.40992570519447324,0.619840224981308,0.4943593847751617,0.6225696003437042,0.7664635694026947,0.4858235454559326
23,0.36969933348946865,0.3957839787006378,0.6302840685844422,0.5067472231388092,0.6284644639492035,0.7761641025543213,0.4970358002185822
24,0.3729385334042321,0.38284548223018644,0.6407277071475983,0.5184367126226426,0.6361734676361084,0.7824150967597961,0.5033530563116073
25,0.35635546337714236,0.37145487129688265,0.6517861402034759,0.5306532090902328,0.6443253749608994,0.7881851911544799,0.5103498917818069
26,0.35901056256441943,0.3614005118608475,0.6607281684875488,0.5406209397315979,0.6526564359664917,0.7908562076091766,0.5152547174692154
27,0.3507736850101336,0.3524627089500427,0.6698330068588256,0.5507319176197052,0.66133704662323,0.7899973225593567,0.5159319460391998
28,0.35190931002123166,0.3441746085882187,0.6795134472846985,0.561842850446701,0.6692978751659393,0.7928662514686584,0.5197639048099518
